site name,AOD Latitude,AOD Longitude,firstdate,datetime,AerosolOpticalThicknessPassedThresholdMean,AerosolModelMW,UVAerosolIndex,VISAerosolIndex,AerosolOpticalThicknessPassedThresholdStd,SolarZenithAngle,TerrainReflectivity,ViewingZenithAngle,SingleScatteringAlbedoPassedThresholdMean,SingleScatteringAlbedoPassedThresholdStd,AerosolOpticalThicknessMW0,AerosolOpticalThicknessMW1,AerosolOpticalThicknessMW2,AerosolOpticalThicknessMW3,AerosolOpticalThicknessMW4,SingleScatteringAlbedoMW0,SingleScatteringAlbedoMW1,SingleScatteringAlbedoMW2,SingleScatteringAlbedoMW3,SingleScatteringAlbedoMW4
Roosevelt Roads,-18.125,-65.625,2019-05-15 00:00:00,2019-05-17 03:13:00,nan,nan,13.05,-2.76,nan,49.049,67,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-15 00:00:00,2019-05-17 03:13:00,nan,nan,13.05,-2.76,nan,49.049,67,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-15 00:00:00,2019-05-17 03:13:00,nan,nan,12.91,-2.08,nan,49.558,68,28.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-15 00:00:00,2019-05-17 03:13:00,nan,nan,13.05,-2.76,nan,49.049,67,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-15 00:00:00,2019-05-17 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-15 00:00:00,2019-05-17 03:13:00,nan,nan,12.91,-2.08,nan,49.558,68,28.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-16 00:00:00,2019-05-18 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-17 00:00:00,2019-05-20 19:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-18 00:00:00,2019-05-20 19:41:00,347,2131,0.36,-14.73,121,55.16,57,65.537,918,nan,505,418,334,306,282,943,940,936,934,932
Sabana,-18.375,-65.625,2019-05-18 00:00:00,2019-05-20 19:41:00,347,2131,0.36,-14.73,121,55.16,57,65.537,918,nan,505,418,334,306,282,943,940,936,934,932
Roosevelt Roads,-18.125,-65.625,2019-05-18 00:00:00,2019-05-20 19:41:00,369,2232,0.89,-14.89,nan,54.967,36,65.536,889,0,592,510,425,395,369,898,897,893,891,889
Humacao,-18.125,-65.875,2019-05-18 00:00:00,2019-05-20 19:41:00,369,2232,0.89,-14.89,nan,54.967,36,65.536,889,0,592,510,425,395,369,898,897,893,891,889
Culebra,-18.375,-65.375,2019-05-18 00:00:00,2019-05-20 19:41:00,347,2131,0.36,-14.73,121,55.16,57,65.537,918,nan,505,418,334,306,282,943,940,936,934,932
Vieques,-18.125,-65.375,2019-05-18 00:00:00,2019-05-20 19:41:00,369,2232,0.89,-14.89,nan,54.967,36,65.536,889,0,592,510,425,395,369,898,897,893,891,889
Atlantic north of QS,-18.625,-65.875,2019-05-18 00:00:00,2019-05-20 19:41:00,nan,nan,1.25,-13.01,nan,55.451,57,65.539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-18 00:00:00,2019-05-20 19:41:00,nan,nan,1.25,-13.01,nan,55.451,57,65.539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,-0.08,-15.84,nan,46.561,68,24.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,-0.25,-15.45,nan,46.025,69,24.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,-0.25,-15.45,nan,46.025,69,24.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,0.41,-16.72,nan,46.67,57,22.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,-0.25,-15.45,nan,46.025,69,24.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-19 00:00:00,2019-05-21 04:17:00,nan,nan,-0.08,-15.84,nan,46.561,68,24.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-20 00:00:00,2019-05-22 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,2311,-0.16,-17.54,nan,45.057,59,45.245,nan,nan,6,5,4,4,4,855,849,840,836,831
Sabana,-18.375,-65.625,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,2311,-0.16,-17.54,nan,45.057,59,45.245,nan,nan,6,5,4,4,4,855,849,840,836,831
Roosevelt Roads,-18.125,-65.625,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,2311,-0.16,-17.54,nan,45.057,59,45.245,nan,nan,6,5,4,4,4,855,849,840,836,831
Vieques,-18.125,-65.375,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,1111,-0.58,-17.81,nan,45.167,59,45.246,nan,nan,15,12,9,8,8,1000,1000,1000,1000,1000
Atlantic north of Fajardo,-18.625,-65.625,2019-05-21 00:00:00,2019-05-23 03:10:00,nan,1111,-0.58,-17.81,nan,45.167,59,45.246,nan,nan,15,12,9,8,8,1000,1000,1000,1000,1000
QS  and Icacos,-18.375,-65.875,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,0.78,-10.29,nan,51.391,57,39.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,-0.51,-14.31,nan,51.187,70,39.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,-0.51,-14.31,nan,51.187,70,39.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,0.78,-10.29,nan,51.391,57,39.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,-0.51,-14.31,nan,51.187,70,39.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-22 00:00:00,2019-05-24 02:18:00,nan,nan,1.06,-10.24,nan,51.596,57,39.953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-23 00:00:00,2019-05-25 03:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-24 00:00:00,2019-05-26 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-25 00:00:00,2019-05-27 03:11:00,nan,2333,1.05,-14.46,nan,56.91,60,68.745,nan,nan,209,196,177,170,163,847,854,857,857,857
Sabana,-18.375,-65.625,2019-05-25 00:00:00,2019-05-27 03:11:00,nan,2333,1.05,-14.46,nan,56.91,60,68.745,nan,nan,209,196,177,170,163,847,854,857,857,857
Roosevelt Roads,-18.125,-65.625,2019-05-25 00:00:00,2019-05-27 03:11:00,98,2233,0.66,-14.64,nan,56.715,70,68.744,889,nan,144,135,122,117,112,890,895,897,898,898
Humacao,-18.125,-65.875,2019-05-25 00:00:00,2019-05-27 03:11:00,98,2233,0.66,-14.64,nan,56.715,70,68.744,889,nan,144,135,122,117,112,890,895,897,898,898
Culebra,-18.375,-65.375,2019-05-25 00:00:00,2019-05-27 03:11:00,nan,2333,1.05,-14.46,nan,56.91,60,68.745,nan,nan,209,196,177,170,163,847,854,857,857,857
Vieques,-18.125,-65.375,2019-05-25 00:00:00,2019-05-27 03:11:00,98,2233,0.66,-14.64,nan,56.715,70,68.744,889,nan,144,135,122,117,112,890,895,897,898,898
Atlantic north of QS,-18.625,-65.875,2019-05-25 00:00:00,2019-05-27 03:11:00,nan,2321,0.53,-11.89,nan,56.421,86,65.539,nan,nan,1350,1131,916,845,782,855,849,840,836,831
Atlantic north of Fajardo,-18.625,-65.625,2019-05-25 00:00:00,2019-05-27 03:11:00,nan,2333,1.03,-15.26,nan,57.105,57,68.747,nan,nan,82,77,70,67,64,847,854,857,857,857
QS  and Icacos,-18.375,-65.875,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,0.42,-14.1,nan,47.811,60,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,0.42,-14.1,nan,47.811,60,14.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-26 00:00:00,2019-05-28 04:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,2133,0.18,-13.71,nan,54.889,60,59.732,nan,nan,414,386,348,332,318,938,942,943,944,944
Sabana,-18.375,-65.625,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,2133,0.18,-13.71,nan,54.889,60,59.732,nan,nan,414,386,348,332,318,938,942,943,944,944
Roosevelt Roads,-18.125,-65.625,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,nan,1.08,-9.7,nan,54.688,60,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,nan,1.08,-9.7,nan,54.688,60,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,2133,0.18,-13.71,nan,54.889,60,59.732,nan,nan,414,386,348,332,318,938,942,943,944,944
Vieques,-18.125,-65.375,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,nan,1.08,-9.7,nan,54.688,60,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,2333,1.32,-12.44,nan,55.089,70,59.733,nan,nan,350,327,297,285,273,847,854,857,857,857
Atlantic north of Fajardo,-18.625,-65.625,2019-05-27 00:00:00,2019-05-29 03:16:00,nan,2333,1.32,-12.44,nan,55.089,70,59.733,nan,nan,350,327,297,285,273,847,854,857,857,857
QS  and Icacos,-18.375,-65.875,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,0.52,-15.19,nan,46.694,61,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,0.52,-15.19,nan,46.694,61,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,-0.09,-15.81,nan,46.475,71,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,-0.09,-15.81,nan,46.475,71,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,0.52,-15.19,nan,46.694,61,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,-0.09,-15.81,nan,46.475,71,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,-1.15,-15.33,nan,46.903,71,38.279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-28 00:00:00,2019-05-30 04:18:00,nan,nan,-0.33,-16.43,nan,46.913,61,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-29 00:00:00,2019-05-31 14:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-29 00:00:00,2019-05-31 14:05:00,60,1114,1.35,-16.88,14,53.283,57,49.413,911,35,44,43,41,41,41,1000,1000,1000,1000,1000
Roosevelt Roads,-18.125,-65.625,2019-05-29 00:00:00,2019-05-31 14:05:00,nan,2233,1.83,-17.16,nan,53.078,41,49.412,nan,nan,324,303,274,262,251,890,895,897,898,898
Humacao,-18.125,-65.875,2019-05-29 00:00:00,2019-05-31 14:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-29 00:00:00,2019-05-31 14:05:00,60,1114,1.35,-16.88,14,53.283,57,49.413,911,35,44,43,41,41,41,1000,1000,1000,1000,1000
Vieques,-18.125,-65.375,2019-05-29 00:00:00,2019-05-31 14:05:00,nan,2233,1.83,-17.16,nan,53.078,41,49.412,nan,nan,324,303,274,262,251,890,895,897,898,898
Atlantic north of QS,-18.625,-65.875,2019-05-29 00:00:00,2019-05-31 14:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-29 00:00:00,2019-05-31 14:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2019-05-30 00:00:00,2019-06-01 03:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-05-31 00:00:00,2019-06-02 02:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-05-31 00:00:00,2019-06-02 02:15:00,nan,nan,15.81,0.6,nan,51.33,62,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2019-05-31 00:00:00,2019-06-02 02:15:00,nan,nan,14.76,-0.51,nan,51.12,62,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2019-05-31 00:00:00,2019-06-02 02:15:00,nan,nan,14.76,-0.51,nan,51.12,62,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2019-05-31 00:00:00,2019-06-02 02:15:00,nan,nan,15.81,0.6,nan,51.33,62,28.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
