site name,AOD Latitude,AOD Longitude,firstdate,datetime,AerosolOpticalThicknessPassedThresholdMean,AerosolModelMW,UVAerosolIndex,VISAerosolIndex,AerosolOpticalThicknessPassedThresholdStd,SolarZenithAngle,TerrainReflectivity,ViewingZenithAngle,SingleScatteringAlbedoPassedThresholdMean,SingleScatteringAlbedoPassedThresholdStd,AerosolOpticalThicknessMW0,AerosolOpticalThicknessMW1,AerosolOpticalThicknessMW2,AerosolOpticalThicknessMW3,AerosolOpticalThicknessMW4,SingleScatteringAlbedoMW0,SingleScatteringAlbedoMW1,SingleScatteringAlbedoMW2,SingleScatteringAlbedoMW3,SingleScatteringAlbedoMW4
Sabana,-18.375,-65.625,2019-11-22 00:00:00,2019-11-24 02:23:00,nan,nan,0.27,-8.21,nan,23.474,57,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-23 00:00:00,2019-11-25 02:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-23 00:00:00,2019-11-25 02:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-24 00:00:00,2019-11-26 02:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-24 00:00:00,2019-11-26 02:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-25 00:00:00,2019-11-27 01:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-25 00:00:00,2019-11-27 01:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-26 00:00:00,2019-11-28 02:16:00,nan,nan,2.0,-5.87,nan,39.65,63,62.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-26 00:00:00,2019-11-28 02:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-27 00:00:00,2019-11-29 03:19:00,nan,nan,-1.72,-13.07,nan,26.876,63,29.316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-27 00:00:00,2019-11-29 03:19:00,nan,nan,-1.35,-2.04,nan,27.671,50,22.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-28 00:00:00,2019-11-30 02:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-28 00:00:00,2019-11-30 02:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-29 00:00:00,2019-12-01 03:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-29 00:00:00,2019-12-01 03:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-11-30 00:00:00,2019-12-02 02:43:00,nan,nan,1.82,-4.54,nan,33.738,63,35.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-11-30 00:00:00,2019-12-02 02:43:00,nan,nan,1.43,-2.97,nan,34.412,55,39.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-01 00:00:00,2019-12-03 03:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-01 00:00:00,2019-12-03 03:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-02 00:00:00,2019-12-04 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-02 00:00:00,2019-12-04 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-03 00:00:00,2019-12-05 02:09:00,nan,nan,0.79,-3.68,nan,41.189,56,68.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-03 00:00:00,2019-12-05 02:09:00,nan,nan,0.79,-3.68,nan,41.189,56,68.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-04 00:00:00,2019-12-06 07:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-04 00:00:00,2019-12-06 07:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-05 00:00:00,2019-12-07 02:12:00,nan,nan,0.39,-3.07,nan,37.989,56,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-05 00:00:00,2019-12-07 02:12:00,nan,nan,0.39,-3.07,nan,37.989,56,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-06 00:00:00,2019-12-08 03:12:00,nan,nan,-2.21,-8.98,nan,25.265,60,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-06 00:00:00,2019-12-08 03:12:00,nan,nan,-2.21,-8.98,nan,25.265,60,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-07 00:00:00,2019-12-09 02:10:00,nan,nan,1.1,-4.46,nan,34.503,63,44.609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-07 00:00:00,2019-12-09 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-08 00:00:00,2019-12-10 03:08:00,nan,nan,-1.81,-6.54,nan,22.282,60,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-08 00:00:00,2019-12-10 03:08:00,nan,nan,-1.81,-6.54,nan,22.282,60,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-09 00:00:00,2019-12-11 02:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-09 00:00:00,2019-12-11 02:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-10 00:00:00,2019-12-12 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-10 00:00:00,2019-12-12 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-11 00:00:00,2019-12-13 01:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-11 00:00:00,2019-12-13 01:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-12 00:00:00,2019-12-14 02:12:00,nan,nan,1.25,-4.67,nan,38.084,63,62.554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-12 00:00:00,2019-12-14 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-13 00:00:00,2019-12-15 03:08:00,nan,nan,-1.49,-7.64,nan,25.481,63,29.315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-13 00:00:00,2019-12-15 03:08:00,nan,nan,-1.98,-7.84,nan,26.267,55,22.749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-14 00:00:00,2019-12-16 02:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-14 00:00:00,2019-12-16 02:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-15 00:00:00,2019-12-17 03:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-15 00:00:00,2019-12-17 03:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-16 00:00:00,2019-12-18 01:21:00,nan,nan,1.98,-6.33,nan,32.156,64,35.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-16 00:00:00,2019-12-18 01:21:00,nan,nan,-0.28,-7.91,nan,32.81,46,39.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-17 00:00:00,2019-12-19 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-17 00:00:00,2019-12-19 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-18 00:00:00,2019-12-20 02:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-18 00:00:00,2019-12-20 02:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-19 00:00:00,2019-12-21 02:10:00,nan,nan,0.63,-10.85,nan,39.48,57,68.744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-19 00:00:00,2019-12-21 02:10:00,nan,nan,0.63,-10.85,nan,39.48,57,68.744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-20 00:00:00,2019-12-22 03:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-20 00:00:00,2019-12-22 03:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-21 00:00:00,2019-12-23 02:07:00,nan,nan,0.25,-3.35,nan,36.276,57,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-21 00:00:00,2019-12-23 02:07:00,nan,nan,0.25,-3.35,nan,36.276,57,59.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-22 00:00:00,2019-12-24 03:13:00,nan,nan,-0.85,-7.35,nan,23.636,63,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-22 00:00:00,2019-12-24 03:13:00,nan,nan,-0.85,-7.35,nan,23.636,63,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-23 00:00:00,2019-12-25 02:10:00,nan,nan,0.49,-7.47,nan,32.775,66,44.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-23 00:00:00,2019-12-25 02:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-24 00:00:00,2019-12-26 03:12:00,nan,nan,-0.46,-16.57,nan,20.642,56,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-24 00:00:00,2019-12-26 03:12:00,nan,nan,-0.46,-16.57,nan,20.642,56,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-25 00:00:00,2019-12-27 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-25 00:00:00,2019-12-27 02:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-26 00:00:00,2019-12-28 04:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-26 00:00:00,2019-12-28 04:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-27 00:00:00,2019-12-29 02:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-27 00:00:00,2019-12-29 02:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-28 00:00:00,2019-12-30 03:14:00,nan,nan,0.55,-7.57,nan,36.29,68,62.554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-28 00:00:00,2019-12-30 03:14:00,nan,nan,0.55,-7.57,nan,36.29,68,62.554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-29 00:00:00,2019-12-31 03:11:00,nan,nan,-0.07,-7.16,nan,23.696,68,29.316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-29 00:00:00,2019-12-31 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-30 00:00:00,2020-01-01 02:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-30 00:00:00,2020-01-01 02:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2019-12-31 00:00:00,2020-01-02 02:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2019-12-31 00:00:00,2020-01-02 02:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-01 00:00:00,2020-01-03 02:12:00,nan,nan,2.6,-9.22,nan,30.348,69,35.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-01 00:00:00,2020-01-03 02:12:00,nan,nan,-0.23,-8.51,nan,31.004,46,39.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-02 00:00:00,2020-01-05 02:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-02 00:00:00,2020-01-05 02:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-03 00:00:00,2020-01-05 02:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-03 00:00:00,2020-01-05 02:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-04 00:00:00,2020-01-06 02:20:00,nan,nan,-0.14,-5.59,nan,37.713,56,68.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-04 00:00:00,2020-01-06 02:20:00,nan,nan,-0.14,-5.59,nan,37.713,56,68.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-05 00:00:00,2020-01-07 03:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-05 00:00:00,2020-01-07 03:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-06 00:00:00,2020-01-08 01:34:00,nan,nan,0.82,-13.64,nan,34.504,65,59.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-06 00:00:00,2020-01-08 01:34:00,nan,nan,0.82,-13.64,nan,34.504,65,59.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-07 00:00:00,2020-01-09 03:38:00,nan,nan,-0.65,-6.52,nan,21.8,55,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-07 00:00:00,2020-01-09 03:38:00,nan,nan,-1.14,-7.89,nan,21.785,66,36.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-08 00:00:00,2020-01-10 02:25:00,nan,nan,1.21,-10.19,nan,31.02,71,44.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-08 00:00:00,2020-01-10 02:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-09 00:00:00,2020-01-11 02:22:00,nan,nan,-2.03,-13.82,nan,18.748,66,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-09 00:00:00,2020-01-11 02:22:00,nan,nan,-2.03,-13.82,nan,18.748,66,52.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-10 00:00:00,2020-01-12 01:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-10 00:00:00,2020-01-12 01:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-11 00:00:00,2020-01-13 02:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-11 00:00:00,2020-01-13 02:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-12 00:00:00,2020-01-14 01:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-12 00:00:00,2020-01-14 01:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-13 00:00:00,2020-01-15 02:16:00,nan,nan,1.18,-6.92,nan,34.697,76,62.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-13 00:00:00,2020-01-15 02:16:00,nan,nan,1.18,-6.92,nan,34.697,76,62.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-14 00:00:00,2020-01-16 03:08:00,nan,nan,0.4,-8.33,nan,21.944,76,29.315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-14 00:00:00,2020-01-16 03:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-15 00:00:00,2020-01-17 02:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-15 00:00:00,2020-01-17 02:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-16 00:00:00,2020-01-18 02:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-16 00:00:00,2020-01-18 02:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-17 00:00:00,2020-01-19 02:13:00,nan,nan,2.12,-9.1,nan,28.813,77,35.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-17 00:00:00,2020-01-19 02:13:00,nan,nan,-0.01,-11.48,nan,29.484,45,39.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-18 00:00:00,2020-01-20 02:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-18 00:00:00,2020-01-20 02:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-19 00:00:00,2020-01-21 01:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-19 00:00:00,2020-01-21 01:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-20 00:00:00,2020-01-22 02:08:00,nan,nan,0.26,-10.18,nan,36.415,52,68.741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-20 00:00:00,2020-01-22 02:08:00,nan,nan,0.26,-10.18,nan,36.415,52,68.741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-21 00:00:00,2020-01-23 04:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-21 00:00:00,2020-01-23 04:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-22 00:00:00,2020-01-24 02:10:00,nan,nan,0.28,-9.44,nan,33.281,64,59.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-22 00:00:00,2020-01-24 02:10:00,nan,nan,0.28,-9.44,nan,33.281,64,59.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-23 00:00:00,2020-01-25 02:11:00,nan,nan,-1.02,-10.69,nan,20.363,51,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-23 00:00:00,2020-01-25 02:11:00,nan,nan,-0.69,-12.53,nan,20.365,63,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-24 00:00:00,2020-01-26 02:08:00,nan,nan,0.98,-10.22,nan,29.843,73,44.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-24 00:00:00,2020-01-26 02:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-25 00:00:00,2020-01-27 03:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-01-25 00:00:00,2020-01-27 03:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-01-26 00:00:00,2020-01-28 02:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
